subject_age,subject_education,subject_sex,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
75.0,associate_degree,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,never,3_times,51.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
48.0,some_college,male,hispanic,40k_50k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,28.4166660308838,5.0,better_than_before,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,good
61.0,high_school_grad,male,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,38.0,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
33.0,associate_degree,female,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,6.91666650772095,3.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
33.0,some_college,female,white,30k_35k,working_paid_employee,no,not_married,3_to_6_times_a_week,less_than_once_a_month,1_time,15.8333330154419,1.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,not_vaccinated,completely_agree,good
51.0,high_school_grad,male,other,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,1_to_3_times_a_month,1_time,19.5833339691162,2.0,no_change,better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
52.0,some_college,male,hispanic,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,5.75,1.0,better_than_before,better,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
29.0,bach_degree,female,white,60k_75k,not_working_other,no,married,2_to_3_times_a_month,1_to_3_times_a_month,1_time,10.75,3.0,better_than_before,much_worse,yes,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
63.0,bach_degree,male,white,200k_250k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,1.41666662693024,3.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,good
75.0,masters_degree,male,other,200k_250k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,72.0,2.0,worse_than_before,much_worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_disagree,poor
61.0,10th,male,white,15k_20k,not_working_retired,no,married,once_a_month_or_less,never,0_times,22.1666660308838,1.0,no_change,no_change,no,no,not_vaccinated,not_vaccinated,completely_agree,good
83.0,high_school_grad,male,white,40k_50k,working_self_employed,no,married,,never,,61.3333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
54.0,some_college,female,white,125k_150k,not_working_other,no,married,once_or_twice_a_week,1_to_3_times_a_month,1_time,29.5,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
56.0,some_college,male,white,30k_35k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,1_time,19.6666660308838,3.0,better_than_before,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
77.0,bach_degree,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,never,3_times,58.5833320617676,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
58.0,associate_degree,male,white,200k_250k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,1_time,39.3333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
60.0,masters_degree,female,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,0_times,43.1666679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
70.0,some_college,male,hispanic,175k_200k,working_paid_employee,no,married,once_a_month_or_less,every_day,0_times,52.5,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
58.0,associate_degree,female,white,60k_75k,working_paid_employee,no,not_married,once_a_month_or_less,a_few_times_a_week,0_times,1.91666662693024,1.0,no_change,better,no,yes,fully_vaccinated_and_booster,not_vaccinated,completely_agree,fair
58.0,high_school_grad,female,white,175k_200k,working_paid_employee,no,not_married,once_a_month_or_less,less_than_once_a_month,0_times,18.5,2.0,better_than_before,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
66.0,some_college,female,hispanic,75k_85k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,24.3333339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,excellent
57.0,11th,male,other,10k_12k,not_working_disabled,yes,not_married,3_to_6_times_a_week,a_few_times_a_week,0_times,32.6666679382324,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
37.0,bach_degree,female,hispanic,175k_200k,not_working_other,no,not_married,3_to_6_times_a_week,never,7_or_more_times,15.8333330154419,4.0,worse_than_before,worse,no,no,not_vaccinated,not_vaccinated,completely_agree,very_poor
33.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,2_times,13.25,4.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_disagree,good
62.0,masters_degree,male,hispanic,40k_50k,not_working_retired,no,not_married,2_to_3_times_a_month,less_than_once_a_month,0_times,0.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
49.0,bach_degree,female,hispanic,25k_30k,working_self_employed,yes,married,once_or_twice_a_week,every_day,1_time,18.4166660308838,3.0,no_change,worse,no,no,not_vaccinated,fully_vaccinated_and_booster,completely_agree,good
67.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,43.6666679382324,3.0,no_change,much_better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
31.0,bach_degree,female,white,75k_85k,working_paid_employee,no,not_married,once_a_month_or_less,never,0_times,10.4166669845581,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
34.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,2_times,14.0,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
41.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,every_day,1_time,11.9166669845581,5.0,no_change,worse,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
45.0,bach_degree,male,white,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,23.25,4.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
66.0,high_school_grad,female,hispanic,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,1_time,45.0,3.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
53.0,high_school_grad,female,white,60k_75k,not_working_other,no,married,,never,0_times,29.9166660308838,1.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
59.0,masters_degree,female,white,over_250k,working_self_employed,no,married,once_a_month_or_less,1_to_3_times_a_month,1_time,33.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
60.0,associate_degree,male,hispanic,40k_50k,working_paid_employee,no,married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,37.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
68.0,masters_degree,male,white,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,46.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
62.0,associate_degree,male,other,75k_85k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,0_times,9.75,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
37.0,associate_degree,male,white,60k_75k,working_paid_employee,yes,married,2_to_3_times_a_month,never,0_times,17.9166660308838,2.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
49.0,masters_degree,female,white,40k_50k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,9.5,2.0,worse_than_before,worse,no,no,fully_vaccinated_no_booster,partially_vaccinated,mostly_agree,poor
41.0,masters_degree,male,hispanic,40k_50k,working_self_employed,yes,not_married,once_a_month_or_less,a_few_times_a_week,0_times,11.0833330154419,3.0,no_change,much_worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
59.0,high_school_grad,female,white,50k_60k,not_working_other,no,married,once_or_twice_a_week,a_few_times_a_week,2_times,35.9166679382324,3.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,good
61.0,high_school_grad,male,white,15k_20k,not_working_disabled,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,36.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,excellent
72.0,associate_degree,male,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,5_times,,2.0,better_than_before,better,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
64.0,some_college,male,white,85k_100k,not_working_retired,yes,not_married,once_a_month_or_less,less_than_once_a_month,1_time,45.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
53.0,bach_degree,female,white,over_250k,not_working_other,no,married,2_to_3_times_a_month,every_day,0_times,30.25,4.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
43.0,high_school_grad,female,black,60k_75k,not_working_looking,no,married,once_a_month_or_less,never,0_times,17.9166660308838,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
41.0,masters_degree,male,white,175k_200k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,1_time,3.0,2.0,better_than_before,no_change,yes,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
66.0,bach_degree,male,black,175k_200k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,2_times,44.6666679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
69.0,5th_6th_grade,female,hispanic,30k_35k,not_working_retired,no,married,,never,2_times,27.9166660308838,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,excellent
75.0,masters_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,53.9166679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
37.0,bach_degree,female,other,over_250k,working_paid_employee,no,married,,,0_times,14.3333330154419,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
58.0,some_college,female,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,8.0,2.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
77.0,some_college,female,black,5k_7k,not_working_retired,no,married,once_a_month_or_less,never,4_times,33.1666679382324,2.0,worse_than_before,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
45.0,some_college,male,hispanic,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,23.4166660308838,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
37.0,high_school_grad,male,hispanic,10k_12k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,4_times,,3.0,better_than_before,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
44.0,high_school_grad,male,black,20k_25k,not_working_retired,no,married,once_or_twice_a_week,never,2_times,12.5833330154419,3.0,no_change,worse,no,yes,not_vaccinated,partially_vaccinated,completely_agree,good
77.0,masters_degree,male,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,56.1666679382324,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
32.0,bach_degree,male,white,100k_125k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,2_times,1.91666662693024,5.0,no_change,no_change,yes,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_disagree,good
42.0,11th,male,black,under_5k,working_paid_employee,no,not_married,once_or_twice_a_week,1_to_3_times_a_month,2_times,5.16666650772095,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,not_vaccinated,completely_agree,good
56.0,masters_degree,male,white,100k_125k,working_self_employed,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,10.0,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
73.0,bach_degree,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,1_time,54.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
62.0,bach_degree,female,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,34.5,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
58.0,high_school_grad,male,white,25k_30k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,26.0,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
60.0,high_school_grad,male,white,60k_75k,not_working_disabled,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,1.83333337306976,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
46.0,some_college,male,white,over_250k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,20.3333339691162,3.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
56.0,some_college,male,hispanic,175k_200k,not_working_retired,no,married,3_to_6_times_a_week,a_few_times_a_week,0_times,24.0,3.0,better_than_before,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
41.0,associate_degree,female,hispanic,40k_50k,working_paid_employee,no,not_married,once_or_twice_a_week,once_a_week,0_times,3.08333325386047,2.0,better_than_before,better,no,no,not_vaccinated,not_vaccinated,mostly_agree,good
32.0,bach_degree,male,hispanic,100k_125k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,11.25,2.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
