id,wave,subject_age,subject_education,subject_gender,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
2841833,2022,63.0,high_school_grad,female,white,40k_50k,working_paid_employee,no,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,38.0833320617676,1.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
2842301,2022,75.0,high_school_grad,female,white,25k_30k,not_working_retired,no,married,once_a_month_or_less,never,0_times,59.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2842485,2022,49.0,bach_degree,female,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,1_time,14.0,3.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,good
2842843,2022,67.0,some_college,male,white,20k_25k,not_working_retired,no,married,once_a_month_or_less,never,0_times,9.08333301544189,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_no_booster,completely_agree,excellent
2843515,2022,60.0,9th,male,white,under_5k,working_self_employed,no,not_married,once_a_month_or_less,every_day,0_times,18.8333339691162,1.0,better_than_before,no_change,yes,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
2844419,2022,58.0,high_school_grad,male,hispanic,200k_250k,working_paid_employee,no,married,once_a_month_or_less,never,4_times,33.75,2.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2845201,2022,41.0,high_school_grad,male,hispanic,175k_200k,working_paid_employee,no,married,3_to_6_times_a_week,a_few_times_a_week,0_times,22.0833339691162,5.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,good
2845837,2022,40.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,13.4166669845581,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2845847,2022,56.0,bach_degree,male,white,175k_200k,working_self_employed,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,25.0833339691162,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2846681,2022,69.0,associate_degree,male,white,125k_150k,not_working_retired,no,married,once_a_month_or_less,never,1_time,54.0833320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2846721,2022,37.0,some_college,female,white,100k_125k,working_paid_employee,no,married,3_to_6_times_a_week,once_a_week,3_times,21.4166660308838,7.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
2849189,2022,46.0,some_college,male,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,27.4166660308838,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2849977,2022,43.0,prof_doct_degree,female,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,never,1_time,18.9166660308838,2.0,better_than_before,better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2850177,2022,62.0,bach_degree,male,white,60k_75k,not_working_retired,no,married,once_or_twice_a_week,never,1_time,39.5833320617676,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2851445,2022,54.0,high_school_grad,male,black,60k_75k,working_paid_employee,no,married,2_to_3_times_a_month,once_a_week,5_times,24.3333339691162,2.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
2852423,2022,49.0,associate_degree,male,white,under_5k,not_working_disabled,yes,not_married,once_a_month_or_less,a_few_times_a_week,0_times,2.83333325386047,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2853477,2022,69.0,associate_degree,male,white,35k_40k,not_working_retired,no,married,once_a_month_or_less,never,0_times,46.9166679382324,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2853717,2022,41.0,bach_degree,female,white,75k_85k,working_self_employed,no,married,,,0_times,20.0833339691162,6.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,good
2853837,2022,60.0,bach_degree,female,white,over_250k,not_working_retired,no,married,2_to_3_times_a_month,once_a_week,0_times,37.0833320617676,3.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2854455,2022,61.0,some_college,female,white,75k_85k,not_working_looking,no,married,2_to_3_times_a_month,never,0_times,35.8333320617676,2.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2854677,2022,45.0,some_college,female,hispanic,over_250k,working_paid_employee,no,married,once_or_more_a_day,every_day,7_or_more_times,22.75,1.0,better_than_before,much_worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2854889,2022,76.0,masters_degree,male,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,1_time,59.0833320617676,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2854953,2022,42.0,bach_degree,male,white,85k_100k,working_paid_employee,no,married,3_to_6_times_a_week,a_few_times_a_week,1_time,17.9166660308838,5.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,good
2855333,2022,33.0,bach_degree,male,white,200k_250k,working_paid_employee,no,married,once_a_month_or_less,once_a_week,0_times,14.3333330154419,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2855435,2022,69.0,some_college,male,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,2_times,48.9166679382324,2.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2856247,2022,64.0,high_school_grad,female,black,50k_60k,not_working_retired,no,married,3_to_6_times_a_week,never,0_times,36.6666679382324,2.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,good
2856907,2022,36.0,masters_degree,male,white,200k_250k,working_paid_employee,no,married,once_or_twice_a_week,once_a_week,0_times,16.75,5.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,good
2857095,2022,66.0,associate_degree,male,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,37.1666679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2857501,2022,64.0,some_college,female,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,every_day,0_times,44.9166679382324,2.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2857579,2022,59.0,masters_degree,male,white,150k_175k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,32.9166679382324,3.0,no_change,better,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2858443,2022,61.0,high_school_grad,male,white,25k_30k,not_working_retired,no,married,once_a_month_or_less,never,0_times,39.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2859539,2022,39.0,prof_doct_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,1_time,11.9166669845581,4.0,worse_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
2860641,2022,30.0,bach_degree,female,white,40k_50k,working_paid_employee,no,not_married,once_or_more_a_day,a_few_times_a_week,7_or_more_times,1.5,2.0,no_change,worse,no,no,not_vaccinated,fully_vaccinated_no_booster,mostly_agree,fair
2860697,2022,74.0,some_college,male,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,every_day,1_time,41.3333320617676,3.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2861359,2022,53.0,some_college,male,white,under_5k,working_paid_employee,no,not_married,2_to_3_times_a_month,a_few_times_a_week,0_times,0.333333343267441,3.0,no_change,no_change,yes,yes,not_vaccinated,not_vaccinated,completely_agree,excellent
2862779,2022,53.0,prof_doct_degree,female,white,175k_200k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,0_times,35.5833320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2863187,2022,30.0,some_college,female,black,175k_200k,working_paid_employee,no,not_married,once_a_month_or_less,every_day,0_times,0.833333313465118,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2865877,2022,48.0,bach_degree,female,white,125k_150k,working_paid_employee,no,not_married,once_a_month_or_less,once_a_week,0_times,4.33333349227905,1.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
2866103,2022,44.0,high_school_grad,male,white,15k_20k,not_working_disabled,no,not_married,once_a_month_or_less,never,3_times,11.0833330154419,2.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
2866203,2022,49.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,1_to_3_times_a_month,0_times,33.4166679382324,3.0,better_than_before,better,yes,yes,not_vaccinated,partially_vaccinated,mostly_agree,excellent
2866293,2022,43.0,associate_degree,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,once_a_week,1_time,17.25,4.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2867911,2022,31.0,high_school_grad,male,2_plus_eth,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,every_day,0_times,6.0,2.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
2868501,2022,46.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,22.3333339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
2868523,2022,65.0,high_school_grad,male,white,60k_75k,not_working_retired,no,married,once_or_twice_a_week,every_day,0_times,49.6666679382324,2.0,no_change,worse,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
2869191,2022,36.0,masters_degree,male,black,50k_60k,working_paid_employee,yes,not_married,once_a_month_or_less,never,0_times,0.0833333358168602,2.0,no_change,worse,no,yes,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,excellent
2870179,2022,49.0,high_school_grad,female,white,60k_75k,not_working_other,no,married,once_or_twice_a_week,every_day,1_time,18.4166660308838,5.0,no_change,no_change,no,yes,not_vaccinated,fully_vaccinated_no_booster,mostly_disagree,good
2870711,2022,57.0,high_school_grad,male,white,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,38.5833320617676,2.0,better_than_before,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2871939,2022,43.0,high_school_grad,female,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,1_time,21.0833339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2872129,2022,30.0,associate_degree,male,white,50k_60k,working_paid_employee,yes,not_married,2_to_3_times_a_month,a_few_times_a_week,1_time,3.16666674613953,2.0,no_change,no_change,yes,yes,not_vaccinated,not_vaccinated,completely_agree,good
2874161,2022,34.0,some_college,female,white,75k_85k,not_working_other,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,14.6666669845581,6.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,not_vaccinated,mostly_agree,good
2875975,2022,64.0,masters_degree,male,white,over_250k,not_working_retired,no,married,once_or_twice_a_week,never,1_time,38.4166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2876231,2022,74.0,prof_doct_degree,female,white,175k_200k,not_working_retired,no,married,,never,2_times,24.0833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2880739,2022,65.0,some_college,female,white,75k_85k,not_working_retired,no,not_married,2_to_3_times_a_month,less_than_once_a_month,2_times,19.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2882059,2022,78.0,prof_doct_degree,male,black,100k_125k,not_working_retired,no,married,,never,0_times,33.9166679382324,3.0,no_change,no_change,no,no,not_vaccinated,,completely_agree,excellent
2882207,2022,67.0,high_school_grad,female,white,125k_150k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,25.8333339691162,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2882861,2022,58.0,some_college,male,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,1_to_3_times_a_month,1_time,21.75,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,not_vaccinated,mostly_agree,excellent
2883019,2022,80.0,some_college,male,white,50k_60k,not_working_retired,no,not_married,once_a_month_or_less,never,3_times,25.6666660308838,2.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
2886159,2022,81.0,some_college,male,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,1_to_3_times_a_month,0_times,29.5833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2887003,2022,59.0,associate_degree,female,white,85k_100k,working_paid_employee,yes,not_married,once_a_month_or_less,less_than_once_a_month,4_times,29.5833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
2887517,2022,73.0,some_college,female,white,75k_85k,not_working_retired,no,not_married,2_to_3_times_a_month,,0_times,6.58333349227905,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,,excellent
2888089,2022,59.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,12.1666669845581,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
2889595,2022,52.0,bach_degree,female,white,50k_60k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,24.9166660308838,3.0,no_change,no_change,no,yes,not_vaccinated,fully_vaccinated_and_booster,mostly_disagree,good
2890819,2022,46.0,associate_degree,male,hispanic,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,27.5833339691162,1.0,no_change,much_worse,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
2893053,2022,34.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,once_or_twice_a_week,1_to_3_times_a_month,0_times,13.0833330154419,7.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
2893071,2022,54.0,high_school_grad,male,white,100k_125k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,0_times,12.75,2.0,no_change,no_change,no,no,not_vaccinated,not_vaccinated,mostly_agree,good
